Partida,CapÌtulo,Programa,SubtÌtulo,Item,AsignaciÛn,DenominaciÛn,Monto Pesos,Monto DÛlar
18,23,1,29,5,,M·quinas y Equipos,6214,0
18,23,1,31,,,INICIATIVAS DE INVERSI”N,10483676,0
18,23,1,31,2,,Proyectos,10483676,0
18,23,1,33,,,TRANSFERENCIAS DE CAPITAL,10713591,0
18,23,1,33,1,,Al Sector Privado,10713591,0
18,23,1,33,1,23,Subsidios Fondo Solidario de Vivienda,575528,0
18,23,1,33,1,25,Sistema Subsidio Habitacional,1386,0
18,23,1,33,1,28,Subsidio de ProtecciÛn del Patrimonio Familiar,609249,0
18,23,1,33,1,127,Subsidios Leasing,10655,0
18,23,1,33,1,132,Sistema Integrado de Subsidio,2882253,0
18,23,1,33,1,133,Fondo Solidario de ElecciÛn de Vivienda,6634520,0
18,23,1,34,,,SERVICIO DE LA DEUDA,1131,0
18,23,1,34,7,,Deuda Flotante,1131,0
18,24,1,6,,,RENTAS DE LA PROPIEDAD,1030,0
18,24,1,6,1,,Arriendo de Activos No Financieros,1030,0
18,24,1,7,,,INGRESOS DE OPERACI”N,8260,0
18,24,1,7,1,,Venta de Bienes,8250,0
18,24,1,7,2,,Venta de Servicios,10,0
18,24,1,8,,,OTROS INGRESOS CORRIENTES,190008,0
18,24,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,29175,0
18,24,1,8,2,,Multas y Sanciones Pecuniarias,2060,0
18,24,1,8,99,,Otros,158773,0
18,24,1,9,,,APORTE FISCAL,59049760,0
18,24,1,9,1,,Libre,59049760,0
18,24,1,13,,,TRANSFERENCIAS PARA GASTOS DE CAPITAL,275308,0
18,24,1,13,3,,De Otras Entidades P˙blicas,275308,0
18,24,1,13,3,1,De Municipalidades para Pavimentos Participativos,186853,0
18,24,1,13,3,3,De Municipalidades para Programa RehabilitaciÛn de Espacios P˙blicos,88455,0
18,24,1,15,,,SALDO INICIAL DE CAJA,23000,0
18,24,1,21,,,GASTOS EN PERSONAL,2060225,0
18,24,1,22,,,BIENES Y SERVICIOS DE CONSUMO,316357,0
18,24,1,26,,,OTROS GASTOS CORRIENTES,10,0
18,24,1,26,2,,Compensaciones por DaÒos a Terceros y/o a la Propiedad,10,0
18,24,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,20898,0
18,24,1,29,4,,Mobiliario y Otros,13359,0
18,24,1,29,5,,M·quinas y Equipos,7539,0
18,24,1,31,,,INICIATIVAS DE INVERSI”N,19283793,0
18,24,1,31,2,,Proyectos,19283793,0
18,24,1,33,,,TRANSFERENCIAS DE CAPITAL,37865699,0
18,24,1,33,1,,Al Sector Privado,37865699,0
18,24,1,33,1,23,Subsidios Fondo Solidario de Vivienda,13858,0
18,24,1,33,1,25,Sistema Subsidio Habitacional,1386,0
18,24,1,33,1,28,Subsidio de ProtecciÛn del Patrimonio Familiar,5995789,0
18,24,1,33,1,127,Subsidios Leasing,76532,0
18,24,1,33,1,132,Sistema Integrado de Subsidio,15631497,0
18,24,1,33,1,133,Fondo Solidario de ElecciÛn de Vivienda,16146637,0
18,24,1,34,,,SERVICIO DE LA DEUDA,384,0
18,24,1,34,7,,Deuda Flotante,384,0
18,25,1,6,,,RENTAS DE LA PROPIEDAD,2060,0
18,25,1,6,3,,Intereses,2060,0
18,25,1,7,,,INGRESOS DE OPERACI”N,365670,0
18,25,1,7,1,,Venta de Bienes,5160,0
18,25,1,7,2,,Venta de Servicios,360510,0
18,25,1,8,,,OTROS INGRESOS CORRIENTES,1106017,0
18,25,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,106090,0
18,25,1,8,2,,Multas y Sanciones Pecuniarias,52,0
18,25,1,8,99,,Otros,999875,0
18,25,1,9,,,APORTE FISCAL,162833785,0
18,25,1,9,1,,Libre,162833785,0
18,25,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,1998391,0
18,25,1,10,1,,Terrenos,999195,0
18,25,1,10,99,,Otros Activos no Financieros,999196,0
18,25,1,12,,,RECUPERACI”N DE PRESTAMOS,52000,0
18,25,1,12,2,,Hipotecarios,52000,0
18,25,1,13,,,TRANSFERENCIAS PARA GASTOS DE CAPITAL,1340464,0
18,25,1,13,3,,De Otras Entidades P˙blicas,1340464,0
18,25,1,13,3,1,De Municipalidades para Pavimentos Participativos,1279587,0
18,25,1,13,3,3,De Municipalidades para Programa RehabilitaciÛn de Espacios P˙blicos,60877,0
18,25,1,15,,,SALDO INICIAL DE CAJA,23000,0
18,25,1,21,,,GASTOS EN PERSONAL,4111305,0
18,25,1,22,,,BIENES Y SERVICIOS DE CONSUMO,638835,0
18,25,1,26,,,OTROS GASTOS CORRIENTES,10,0
18,25,1,26,2,,Compensaciones por DaÒos a Terceros y/o a la Propiedad,10,0
18,25,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,126364,0
18,25,1,29,2,,Edificios,92700,0
18,25,1,29,4,,Mobiliario y Otros,23010,0
18,25,1,29,5,,M·quinas y Equipos,10654,0
18,25,1,31,,,INICIATIVAS DE INVERSI”N,34473321,0
18,25,1,31,2,,Proyectos,34473321,0
18,25,1,33,,,TRANSFERENCIAS DE CAPITAL,128371216,0
18,25,1,33,1,,Al Sector Privado,128371216,0
18,25,1,33,1,19,Subsidios Rurales,6,0
18,25,1,33,1,23,Subsidios Fondo Solidario de Vivienda,2451371,0
18,25,1,33,1,25,Sistema Subsidio Habitacional,275193,0
18,25,1,33,1,28,Subsidio de ProtecciÛn del Patrimonio Familiar,19122865,0
18,25,1,33,1,127,Subsidios Leasing,98531,0
18,25,1,33,1,130,Subsidio de Aislamiento TÈrmico,6,0
18,25,1,33,1,132,Sistema Integrado de Subsidio,42543323,0
18,25,1,33,1,133,Fondo Solidario de ElecciÛn de Vivienda,63879921,0
18,25,1,34,,,SERVICIO DE LA DEUDA,336,0
18,25,1,34,7,,Deuda Flotante,336,0
18,26,1,6,,,RENTAS DE LA PROPIEDAD,1712,0
18,26,1,6,1,,Arriendo de Activos No Financieros,1712,0
18,26,1,7,,,INGRESOS DE OPERACI”N,20,0
18,26,1,7,1,,Venta de Bienes,10,0
18,26,1,7,2,,Venta de Servicios,10,0
18,26,1,8,,,OTROS INGRESOS CORRIENTES,620910,0
18,26,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,74263,0
18,26,1,8,99,,Otros,546647,0
18,26,1,9,,,APORTE FISCAL,84744715,0
18,26,1,9,1,,Libre,84744715,0
18,26,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,1834198,0
18,26,1,10,1,,Terrenos,1834198,0
18,26,1,12,,,RECUPERACI”N DE PRESTAMOS,131421,0
18,26,1,12,2,,Hipotecarios,131421,0
18,26,1,13,,,TRANSFERENCIAS PARA GASTOS DE CAPITAL,190941,0
18,26,1,13,3,,De Otras Entidades P˙blicas,190941,0
18,26,1,13,3,1,De Municipalidades para Pavimentos Participativos,121156,0
18,26,1,13,3,3,De Municipalidades para Programa RehabilitaciÛn de Espacios P˙blicos,69785,0
18,26,1,15,,,SALDO INICIAL DE CAJA,23000,0
18,26,1,21,,,GASTOS EN PERSONAL,2037176,0
18,26,1,22,,,BIENES Y SERVICIOS DE CONSUMO,341044,0
18,26,1,26,,,OTROS GASTOS CORRIENTES,10,0
18,26,1,26,2,,Compensaciones por DaÒos a Terceros y/o a la Propiedad,10,0
18,26,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,22608,0
18,26,1,29,4,,Mobiliario y Otros,16231,0
18,26,1,29,5,,M·quinas y Equipos,6377,0
18,26,1,31,,,INICIATIVAS DE INVERSI”N,18864208,0
18,26,1,31,2,,Proyectos,18864208,0
18,26,1,33,,,TRANSFERENCIAS DE CAPITAL,66281634,0
18,26,1,33,1,,Al Sector Privado,66281634,0
18,26,1,33,1,19,Subsidios Rurales,6,0
18,26,1,33,1,23,Subsidios Fondo Solidario de Vivienda,9197734,0
18,26,1,33,1,25,Sistema Subsidio Habitacional,2863338,0
18,26,1,33,1,28,Subsidio de ProtecciÛn del Patrimonio Familiar,8434765,0
18,26,1,33,1,127,Subsidios Leasing,15458,0
18,26,1,33,1,132,Sistema Integrado de Subsidio,10867434,0
18,26,1,33,1,133,Fondo Solidario de ElecciÛn de Vivienda,34902899,0
18,26,1,34,,,SERVICIO DE LA DEUDA,237,0
18,26,1,34,7,,Deuda Flotante,237,0
18,27,1,6,,,RENTAS DE LA PROPIEDAD,79,0
18,27,1,6,3,,Intereses,79,0
18,27,1,7,,,INGRESOS DE OPERACI”N,21,0
18,27,1,7,1,,Venta de Bienes,21,0
18,27,1,8,,,OTROS INGRESOS CORRIENTES,710574,0
18,27,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,31827,0
18,27,1,8,99,,Otros,678747,0
18,27,1,9,,,APORTE FISCAL,113471341,0
18,27,1,9,1,,Libre,113471341,0
18,27,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,654691,0
18,27,1,10,1,,Terrenos,537778,0
18,27,1,10,99,,Otros Activos no Financieros,116913,0
18,27,1,12,,,RECUPERACI”N DE PRESTAMOS,716840,0
18,27,1,12,2,,Hipotecarios,716840,0
18,27,1,13,,,TRANSFERENCIAS PARA GASTOS DE CAPITAL,228518,0
18,27,1,13,3,,De Otras Entidades P˙blicas,228518,0
18,27,1,13,3,1,De Municipalidades para Pavimentos Participativos,200193,0
18,27,1,13,3,3,De Municipalidades para Programa RehabilitaciÛn de Espacios P˙blicos,28325,0
18,27,1,15,,,SALDO INICIAL DE CAJA,23000,0
18,27,1,21,,,GASTOS EN PERSONAL,2206435,0
18,27,1,22,,,BIENES Y SERVICIOS DE CONSUMO,592508,0
18,27,1,26,,,OTROS GASTOS CORRIENTES,10,0
18,27,1,26,2,,Compensaciones por DaÒos a Terceros y/o a la Propiedad,10,0
18,27,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,24650,0
18,27,1,29,4,,Mobiliario y Otros,15320,0
18,27,1,29,5,,M·quinas y Equipos,9330,0
18,27,1,31,,,INICIATIVAS DE INVERSI”N,28078883,0
18,27,1,31,2,,Proyectos,28078883,0
18,27,1,33,,,TRANSFERENCIAS DE CAPITAL,84901921,0
18,27,1,33,1,,Al Sector Privado,84901921,0
18,27,1,33,1,23,Subsidios Fondo Solidario de Vivienda,8683919,0
18,27,1,33,1,25,Sistema Subsidio Habitacional,5812342,0
18,27,1,33,1,28,Subsidio de ProtecciÛn del Patrimonio Familiar,19574575,0
18,27,1,33,1,127,Subsidios Leasing,18074,0
18,27,1,33,1,132,Sistema Integrado de Subsidio,27432948,0
18,27,1,33,1,133,Fondo Solidario de ElecciÛn de Vivienda,23380063,0
18,27,1,34,,,SERVICIO DE LA DEUDA,657,0
18,27,1,34,7,,Deuda Flotante,657,0
18,28,1,6,,,RENTAS DE LA PROPIEDAD,26368,0
18,28,1,6,1,,Arriendo de Activos No Financieros,26368,0
18,28,1,7,,,INGRESOS DE OPERACI”N,149370,0
18,28,1,7,1,,Venta de Bienes,10,0
18,28,1,7,2,,Venta de Servicios,149360,0
18,28,1,8,,,OTROS INGRESOS CORRIENTES,961092,0
18,28,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,143222,0
18,28,1,8,2,,Multas y Sanciones Pecuniarias,128750,0
18,28,1,8,99,,Otros,689120,0
18,28,1,9,,,APORTE FISCAL,218973029,0
18,28,1,9,1,,Libre,218973029,0
18,28,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,642095,0
18,28,1,10,1,,Terrenos,642095,0
18,28,1,12,,,RECUPERACI”N DE PRESTAMOS,13582,0
18,28,1,12,9,,Por Ventas a Plazo,13582,0
18,28,1,13,,,TRANSFERENCIAS PARA GASTOS DE CAPITAL,330729,0
18,28,1,13,3,,De Otras Entidades P˙blicas,330729,0
18,28,1,13,3,1,De Municipalidades para Pavimentos Participativos,280843,0
18,28,1,13,3,3,De Municipalidades para Programa RehabilitaciÛn de Espacios P˙blicos,49886,0
18,28,1,15,,,SALDO INICIAL DE CAJA,23000,0
18,28,1,21,,,GASTOS EN PERSONAL,5088302,0
18,28,1,22,,,BIENES Y SERVICIOS DE CONSUMO,742507,0
18,28,1,26,,,OTROS GASTOS CORRIENTES,10,0
18,28,1,26,2,,Compensaciones por DaÒos a Terceros y/o a la Propiedad,10,0
18,28,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,31276,0
18,28,1,29,4,,Mobiliario y Otros,26072,0
18,28,1,29,5,,M·quinas y Equipos,5204,0
18,28,1,31,,,INICIATIVAS DE INVERSI”N,70718333,0
18,28,1,31,2,,Proyectos,70718333,0
18,28,1,33,,,TRANSFERENCIAS DE CAPITAL,144537559,0
18,28,1,33,1,,Al Sector Privado,144537559,0
18,28,1,33,1,23,Subsidios Fondo Solidario de Vivienda,17087500,0
18,28,1,33,1,25,Sistema Subsidio Habitacional,10516,0
18,28,1,33,1,28,Subsidio de ProtecciÛn del Patrimonio Familiar,36958558,0
18,28,1,33,1,127,Subsidios Leasing,65164,0
18,28,1,33,1,132,Sistema Integrado de Subsidio,25359059,0
18,28,1,33,1,133,Fondo Solidario de ElecciÛn de Vivienda,65056762,0
18,28,1,34,,,SERVICIO DE LA DEUDA,1278,0
18,28,1,34,7,,Deuda Flotante,1278,0
18,29,1,7,,,INGRESOS DE OPERACI”N,20,0
18,29,1,7,1,,Venta de Bienes,10,0
18,29,1,7,2,,Venta de Servicios,10,0
18,29,1,8,,,OTROS INGRESOS CORRIENTES,260046,0
18,29,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,37132,0
18,29,1,8,99,,Otros,222914,0
18,29,1,9,,,APORTE FISCAL,121866888,0
18,29,1,9,1,,Libre,121866888,0
18,29,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,72228,0
18,29,1,10,1,,Terrenos,72228,0
18,29,1,13,,,TRANSFERENCIAS PARA GASTOS DE CAPITAL,247661,0
18,29,1,13,3,,De Otras Entidades P˙blicas,247661,0
18,29,1,13,3,1,De Municipalidades para Pavimentos Participativos,247661,0
18,29,1,15,,,SALDO INICIAL DE CAJA,23000,0
18,29,1,21,,,GASTOS EN PERSONAL,2450788,0
18,29,1,22,,,BIENES Y SERVICIOS DE CONSUMO,409622,0
18,29,1,26,,,OTROS GASTOS CORRIENTES,10,0
18,29,1,26,2,,Compensaciones por DaÒos a Terceros y/o a la Propiedad,10,0
18,29,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,20434,0
18,29,1,29,4,,Mobiliario y Otros,13404,0
18,29,1,29,5,,M·quinas y Equipos,7030,0
18,29,1,31,,,INICIATIVAS DE INVERSI”N,37063011,0
18,29,1,31,2,,Proyectos,37063011,0
18,29,1,33,,,TRANSFERENCIAS DE CAPITAL,82525731,0
18,29,1,33,1,,Al Sector Privado,82525731,0
18,29,1,33,1,23,Subsidios Fondo Solidario de Vivienda,354362,0
18,29,1,33,1,28,Subsidio de ProtecciÛn del Patrimonio Familiar,22649570,0
18,29,1,33,1,127,Subsidios Leasing,13604,0
18,29,1,33,1,132,Sistema Integrado de Subsidio,23321661,0
18,29,1,33,1,133,Fondo Solidario de ElecciÛn de Vivienda,36186534,0
18,29,1,34,,,SERVICIO DE LA DEUDA,247,0
18,29,1,34,7,,Deuda Flotante,247,0
18,30,1,6,,,RENTAS DE LA PROPIEDAD,10,0
18,30,1,6,1,,Arriendo de Activos No Financieros,10,0
18,30,1,7,,,INGRESOS DE OPERACI”N,5160,0
18,30,1,7,1,,Venta de Bienes,10,0
18,30,1,7,2,,Venta de Servicios,5150,0
18,30,1,8,,,OTROS INGRESOS CORRIENTES,530247,0
18,30,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,37132,0
18,30,1,8,2,,Multas y Sanciones Pecuniarias,10,0
18,30,1,8,99,,Otros,493105,0
18,30,1,9,,,APORTE FISCAL,79877941,0
18,30,1,9,1,,Libre,79877941,0
18,30,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,1034170,0
18,30,1,10,1,,Terrenos,1034170,0
18,30,1,13,,,TRANSFERENCIAS PARA GASTOS DE CAPITAL,264712,0
18,30,1,13,3,,De Otras Entidades P˙blicas,264712,0
18,30,1,13,3,1,De Municipalidades para Pavimentos Participativos,199935,0
18,30,1,13,3,3,De Municipalidades para Programa RehabilitaciÛn de Espacios P˙blicos,64777,0
18,30,1,15,,,SALDO INICIAL DE CAJA,23000,0
18,30,1,21,,,GASTOS EN PERSONAL,2663885,0
18,30,1,22,,,BIENES Y SERVICIOS DE CONSUMO,278796,0
18,30,1,26,,,OTROS GASTOS CORRIENTES,10,0
18,30,1,26,2,,Compensaciones por DaÒos a Terceros y/o a la Propiedad,10,0
18,30,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,12043,0
18,30,1,29,4,,Mobiliario y Otros,9007,0
18,30,1,29,5,,M·quinas y Equipos,3036,0
18,30,1,31,,,INICIATIVAS DE INVERSI”N,18601361,0
18,30,1,31,2,,Proyectos,18601361,0
18,30,1,33,,,TRANSFERENCIAS DE CAPITAL,60178299,0
18,30,1,33,1,,Al Sector Privado,60178299,0
18,30,1,33,1,23,Subsidios Fondo Solidario de Vivienda,555610,0
18,30,1,33,1,25,Sistema Subsidio Habitacional,2063,0
18,30,1,33,1,28,Subsidio de ProtecciÛn del Patrimonio Familiar,11963301,0
18,30,1,33,1,127,Subsidios Leasing,15411,0
18,30,1,33,1,132,Sistema Integrado de Subsidio,23298054,0
18,30,1,33,1,133,Fondo Solidario de ElecciÛn de Vivienda,24343860,0
18,30,1,34,,,SERVICIO DE LA DEUDA,846,0
18,30,1,34,7,,Deuda Flotante,846,0
18,31,1,6,,,RENTAS DE LA PROPIEDAD,416,0
18,31,1,6,1,,Arriendo de Activos No Financieros,10,0
18,31,1,6,3,,Intereses,406,0
18,31,1,7,,,INGRESOS DE OPERACI”N,2411,0
18,31,1,7,1,,Venta de Bienes,2401,0
18,31,1,7,2,,Venta de Servicios,10,0
18,31,1,8,,,OTROS INGRESOS CORRIENTES,405189,0
18,31,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,26523,0
18,31,1,8,2,,Multas y Sanciones Pecuniarias,4130,0
18,31,1,8,99,,Otros,374536,0
18,31,1,9,,,APORTE FISCAL,21471110,0
18,31,1,9,1,,Libre,21471110,0
18,31,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,1227939,0
18,31,1,10,1,,Terrenos,1227939,0
18,31,1,12,,,RECUPERACI”N DE PRESTAMOS,1946,0
18,31,1,12,2,,Hipotecarios,1946,0
18,31,1,13,,,TRANSFERENCIAS PARA GASTOS DE CAPITAL,652695,0
18,31,1,13,3,,De Otras Entidades P˙blicas,652695,0
18,31,1,13,3,1,De Municipalidades para Pavimentos Participativos,577976,0
18,31,1,13,3,3,De Municipalidades para Programa RehabilitaciÛn de Espacios P˙blicos,74719,0
18,31,1,15,,,SALDO INICIAL DE CAJA,23000,0
18,31,1,21,,,GASTOS EN PERSONAL,1969547,0
18,31,1,22,,,BIENES Y SERVICIOS DE CONSUMO,217668,0
18,31,1,26,,,OTROS GASTOS CORRIENTES,10,0
18,31,1,26,2,,Compensaciones por DaÒos a Terceros y/o a la Propiedad,10,0
18,31,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,15987,0
18,31,1,29,4,,Mobiliario y Otros,6645,0
18,31,1,29,5,,M·quinas y Equipos,9342,0
18,31,1,31,,,INICIATIVAS DE INVERSI”N,5699415,0
18,31,1,31,2,,Proyectos,5699415,0
18,31,1,33,,,TRANSFERENCIAS DE CAPITAL,15881494,0
18,31,1,33,1,,Al Sector Privado,15881494,0
18,31,1,33,1,23,Subsidios Fondo Solidario de Vivienda,18162,0
18,31,1,33,1,28,Subsidio de ProtecciÛn del Patrimonio Familiar,3320330,0
18,31,1,33,1,132,Sistema Integrado de Subsidio,3475101,0
18,31,1,33,1,133,Fondo Solidario de ElecciÛn de Vivienda,9067901,0
18,31,1,34,,,SERVICIO DE LA DEUDA,585,0
18,31,1,34,7,,Deuda Flotante,585,0
18,32,1,6,,,RENTAS DE LA PROPIEDAD,2753,0
18,32,1,6,1,,Arriendo de Activos No Financieros,2753,0
18,32,1,7,,,INGRESOS DE OPERACI”N,434,0
18,32,1,7,1,,Venta de Bienes,424,0
18,32,1,7,2,,Venta de Servicios,10,0
18,32,1,8,,,OTROS INGRESOS CORRIENTES,285143,0
18,32,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,17505,0
18,32,1,8,2,,Multas y Sanciones Pecuniarias,10,0
18,32,1,8,99,,Otros,267628,0
18,32,1,9,,,APORTE FISCAL,27208825,0
18,32,1,9,1,,Libre,27208825,0
18,32,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,1093622,0
18,32,1,10,1,,Terrenos,1093622,0
18,32,1,12,,,RECUPERACI”N DE PRESTAMOS,1841,0
18,32,1,12,2,,Hipotecarios,1841,0
18,32,1,13,,,TRANSFERENCIAS PARA GASTOS DE CAPITAL,363321,0
18,32,1,13,3,,De Otras Entidades P˙blicas,363321,0
18,32,1,13,3,1,De Municipalidades para Pavimentos Participativos,298431,0
18,32,1,13,3,3,De Municipalidades para Programa RehabilitaciÛn de Espacios Publicos,64890,0
18,32,1,15,,,SALDO INICIAL DE CAJA,23000,0
18,32,1,21,,,GASTOS EN PERSONAL,1764125,0
18,32,1,22,,,BIENES Y SERVICIOS DE CONSUMO,190090,0
18,32,1,26,,,OTROS GASTOS CORRIENTES,10,0
18,32,1,26,2,,Compensaciones por DaÒos a Terceros y/o a la Propiedad,10,0
18,32,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,14053,0
18,32,1,29,4,,Mobiliario y Otros,6194,0
18,32,1,29,5,,M·quinas y Equipos,7859,0
18,32,1,31,,,INICIATIVAS DE INVERSI”N,8619188,0
18,32,1,31,2,,Proyectos,8619188,0
18,32,1,33,,,TRANSFERENCIAS DE CAPITAL,18391236,0
18,32,1,33,1,,Al Sector Privado,18391236,0
18,32,1,33,1,23,Subsidios Fondo Solidario de Vivienda,182960,0
18,32,1,33,1,28,Subsidio de ProtecciÛn del Patrimonio Familiar,5763545,0
18,32,1,33,1,127,Subsidios Leasing,666,0
18,32,1,33,1,132,Sistema Integrado de Subsidio,2305906,0
18,32,1,33,1,133,Fondo Solidario de ElecciÛn de Vivienda,10138159,0
18,32,1,34,,,SERVICIO DE LA DEUDA,237,0
18,32,1,34,7,,Deuda Flotante,237,0
18,33,1,6,,,RENTAS DE LA PROPIEDAD,212440,0
18,33,1,6,1,,Arriendo de Activos No Financieros,212056,0
18,33,1,6,3,,Intereses,384,0
18,33,1,7,,,INGRESOS DE OPERACI”N,1741066,0
18,33,1,7,1,,Venta de Bienes,154510,0
18,33,1,7,2,,Venta de Servicios,1586556,0
18,33,1,8,,,OTROS INGRESOS CORRIENTES,3600174,0
18,33,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,228094,0
18,33,1,8,2,,Multas y Sanciones Pecuniarias,185400,0
18,33,1,8,99,,Otros,3186680,0
18,33,1,9,,,APORTE FISCAL,333092117,0
18,33,1,9,1,,Libre,333092117,0
18,33,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,1606195,0
18,33,1,10,1,,Terrenos,1595455,0
18,33,1,10,99,,Otros Activos no Financieros,10740,0
18,33,1,13,,,TRANSFERENCIAS PARA GASTOS DE CAPITAL,1098333,0
18,33,1,13,3,,De Otras Entidades P˙blicas,1098333,0
18,33,1,13,3,1,De Municipalidades para Pavimentos Participativos,1031925,0
18,33,1,13,3,3,De Municipalidades para Programa RehabilitaciÛn de Espacios P˙blicos,66408,0
18,33,1,15,,,SALDO INICIAL DE CAJA,24000,0
18,33,1,21,,,GASTOS EN PERSONAL,10764387,0
18,33,1,22,,,BIENES Y SERVICIOS DE CONSUMO,1955888,0
18,33,1,26,,,OTROS GASTOS CORRIENTES,10,0
18,33,1,26,2,,Compensaciones por DaÒos a Terceros y/o a la Propiedad,10,0
18,33,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,6810295,0
18,33,1,29,2,,Edificios,6709106,0
18,33,1,29,4,,Mobiliario y Otros,33731,0
18,33,1,29,5,,M·quinas y Equipos,67458,0
18,33,1,31,,,INICIATIVAS DE INVERSI”N,63938761,0
18,33,1,31,2,,Proyectos,63938761,0
18,33,1,33,,,TRANSFERENCIAS DE CAPITAL,257903024,0
18,33,1,33,1,,Al Sector Privado,257903024,0
18,33,1,33,1,19,Subsidios Rurales,8,0
18,33,1,33,1,23,Subsidios Fondo Solidario de Vivienda,7038441,0
18,33,1,33,1,25,Sistema Subsidio Habitacional,43654,0
18,33,1,33,1,28,Subsidio de ProtecciÛn del Patrimonio Familiar,44517386,0
18,33,1,33,1,127,Subsidios Leasing,849911,0
18,33,1,33,1,130,Subsidio de Aislamiento TÈrmico,56,0
18,33,1,33,1,132,Sistema Integrado de Subsidio,115228308,0
18,33,1,33,1,133,Fondo Solidario de ElecciÛn de Vivienda,90225260,0
18,33,1,34,,,SERVICIO DE LA DEUDA,1960,0
18,33,1,34,7,,Deuda Flotante,1960,0
18,34,1,6,,,RENTAS DE LA PROPIEDAD,1545,0
18,34,1,6,1,,Arriendo de Activos No Financieros,1545,0
18,34,1,7,,,INGRESOS DE OPERACI”N,20,0
18,34,1,7,1,,Venta de Bienes,10,0
18,34,1,7,2,,Venta de Servicios,10,0
18,34,1,8,,,OTROS INGRESOS CORRIENTES,187650,0
18,34,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,26523,0
18,34,1,8,99,,Otros,161127,0
18,34,1,9,,,APORTE FISCAL,44277062,0
18,34,1,9,1,,Libre,44277062,0
18,34,1,10,,,VENTA DE ACTIVOS NO FINANCIEROS,668400,0
18,34,1,10,1,,Terrenos,668400,0
18,34,1,13,,,TRANSFERENCIAS PARA GASTOS DE CAPITAL,224151,0
18,34,1,13,3,,De Otras Entidades P˙blicas,224151,0
18,34,1,13,3,1,De Municipalidades para Pavimentos Participativos,165747,0
18,34,1,13,3,3,De Municipalidades para Programa RehabilitaciÛn de Espacios P˙blicos,58404,0
18,34,1,15,,,SALDO INICIAL DE CAJA,23000,0
18,34,1,21,,,GASTOS EN PERSONAL,1225139,0
18,34,1,22,,,BIENES Y SERVICIOS DE CONSUMO,196118,0
18,34,1,26,,,OTROS GASTOS CORRIENTES,10,0
18,34,1,26,2,,Compensaciones por DaÒos a Terceros y/o a la Propiedad,10,0
18,34,1,29,,,ADQUISICI”N DE ACTIVOS NO FINANCIEROS,11634,0
18,34,1,29,4,,Mobiliario y Otros,5968,0
18,34,1,29,5,,M·quinas y Equipos,5666,0
18,34,1,31,,,INICIATIVAS DE INVERSI”N,15006631,0
18,34,1,31,2,,Proyectos,15006631,0
18,34,1,33,,,TRANSFERENCIAS DE CAPITAL,28941296,0
18,34,1,33,1,,Al Sector Privado,28941296,0
18,34,1,33,1,23,Subsidios Fondo Solidario Vivienda,3129414,0
18,34,1,33,1,28,Subsidio de ProtecciÛn del Patrimonio Familiar,4806400,0
18,34,1,33,1,132,Sistema Integrado de Subsidio,7896743,0
18,34,1,33,1,133,Fondo Solidario de ElecciÛn de Vivienda,13108739,0
18,34,1,34,,,SERVICIO DE LA DEUDA,1000,0
18,34,1,34,7,,Deuda Flotante,1000,0
18,35,1,6,,,RENTAS DE LA PROPIEDAD,7220,0
18,35,1,6,1,,Arriendo de Activos No Financieros,7220,0
18,35,1,7,,,INGRESOS DE OPERACI”N,9291,0
18,35,1,7,2,,Venta de Servicios,9291,0
18,35,1,8,,,OTROS INGRESOS CORRIENTES,225631,0
18,35,1,8,1,,Recuperaciones y Reembolsos por Licencias MÈdicas,31827,0
